Pf,PumpPressure,Time,PumpVolume,Pc
2.4832242383999996,2.486703468,-983.7000000020554,424.7975421351948,7.5396522809999995
2.4836306265999997,2.48462601,-983.4500000020554,424.820084497789,7.539714191999999
2.4835406628,2.484020658,-983.2000000020554,424.8038519612934,7.540037505
2.4833731439999993,2.4885676770000003,-982.9500000020554,424.8161154136302,7.540188843
2.4838725982,2.486902959,-982.7000000020554,424.80018819130066,7.5382420859999995
2.4835468672,2.4868341689999998,-982.4500000020554,424.805276760735,7.53649482
2.483853985,2.487068055,-982.2000000020554,424.796829735474,7.538303996999999
2.483866393799999,2.483126388,-981.9500000020554,424.81407998585644,7.538152659
2.4831652965999997,2.481420396,-981.7000000020554,424.8057347319841,7.540009989
2.4835965023999997,2.488148058,-981.4500000020554,424.824969524446,7.538840559
2.4832242383999996,2.4885470400000003,-981.2000000020554,424.7961682214475,7.538297118
2.483528254,2.487047418,-980.9500000020554,424.80497144656897,7.53773304
2.4835313562,2.488093026,-980.7000000020554,424.8027324760178,7.53979674
2.4835716848,2.4846948,-980.4500000020554,424.81927032667954,7.538929985999999
2.4832676691999995,2.484343971,-980.2000000020554,424.80074793393845,7.540099415999999
2.4834941298,2.488354428,-979.9500000020554,424.8172348989058,7.539267056999999
2.4837081815999995,2.487508311,-979.7000000020554,424.79850896338735,7.5387236159999995
2.4836678529999996,2.488994175,-979.4500000020554,424.8081772453126,7.539562854
2.483419677,2.487989841,-979.2000000020554,424.79291153700956,7.539349605
2.4837392035999994,2.48552028,-978.9500000020554,424.81626807071325,7.539920561999999
2.4835065386,2.483896836,-978.7000000020554,424.8025798189348,7.539115719
2.4840184015999998,2.4869098380000003,-978.4500000020554,424.82074601181546,7.536969470999999
2.4836492397999996,2.4882237270000003,-978.2000000020554,424.7944381078398,7.537244630999999
2.4836213199999997,2.488492008,-977.9500000020554,424.8063962460106,7.537444121999999
2.4838012475999993,2.48710245,-977.7000000020554,424.7988142775534,7.5380769899999995
2.4837267948000004,2.486572767,-977.4500000020554,424.82374826778175,7.539659159999999
2.483432085799999,2.485135056,-977.2000000020554,424.79784744936086,7.537540427999999
2.4835468672,2.48730882,-976.9500000020554,424.8218146113967,7.535717493
2.4832955889999995,2.4875977380000003,-976.7000000020554,424.7980509921382,7.537506032999999
2.4837392035999994,2.487205635,-976.4500000020554,424.81128127266754,7.535077746
2.4833917571999993,2.4864695820000002,-976.2000000020554,424.7933695082586,7.53793941
2.4836554441999996,2.485953657,-975.9500000020554,424.8212548687589,7.537237751999999
2.4835965023999997,2.484729195,-975.7000000020554,424.8010532481045,7.537444121999999
2.4834724144,2.487281304,-975.4500000020554,424.8252239529177,7.537093292999999
2.4833762462,2.48840946,-975.2000000020554,424.7910796520132,7.537451000999999
2.483435188,2.487687165,-974.9500000020554,424.8107215300298,7.539287693999999
2.4833079977999994,2.486338881,-974.7000000020554,424.7945907649229,7.540154447999999
2.4836058089999997,2.485272636,-974.4500000020554,424.82842975166136,7.539232661999999
2.4832614647999995,2.484825501,-974.2000000020554,424.7944381078398,7.539810497999999
2.483422779199999,2.488574556,-973.9500000020554,424.8173875559888,7.537905015
2.4831497855999998,2.4873363360000003,-973.7000000020554,424.7947434220059,7.538187054
