Pf,PumpPressure,Time,PumpVolume,Pc
2.5100055309999996,2.512754241,3367.98588697051,425.3901060458259,7.546049750999999
2.5103591817999997,2.510566719,3368.035886970508,425.3617627140765,7.551312186
2.5104057147999996,2.5223573249999998,3368.085886970508,425.3431385499468,7.554641621999999
2.5104181235999996,2.51111016,3368.1358869705077,425.34461423508276,7.563584322
2.5100117353999996,2.479803831,3368.185886970506,425.34191729328256,7.567684206
2.5065155559999996,2.402875974,3368.2358869705063,425.3478200338264,7.564843179
2.4964551214,2.374947234,3368.285886970504,425.3333176109385,7.565599868999999
2.4811054357999995,2.394057096,3368.3358869705044,425.3453775204979,7.549069631999999
2.4638354883999996,2.438165244,3368.385886970504,425.39153084526754,7.547047205999999
2.4447073232,2.416971045,3368.4358869705025,425.4718284709417,7.536040805999999
2.4273381054,2.3560162260000004,3368.485886970502,425.5114684268354,7.53209226
2.4072916889999996,2.308819407,3368.5358869705005,425.53497761762213,7.535387300999999
2.3889638914,2.3096173710000003,3368.5858869705003,425.44129705433556,7.549778168999999
2.3741663974000002,2.295233382,3368.6358869705005,425.3664950836505,7.5507549869999995
2.3594619694000003,2.2816679939999998,3368.685886970499,425.37809702196085,7.563233492999999
2.3439602759999993,2.265103362,3368.7358869704985,425.3851701334746,7.563453621
2.3279125954000004,2.2485180930000004,3368.785886970497,425.2927617125466,7.569128795999998
2.314380799,2.2329853109999998,3368.8358869704966,425.1534875671282,7.566776178
2.3007962651999994,2.22384312,3368.885886970497,425.03349909986605,7.567010063999999
2.2864144659999996,2.212988058,3368.9358869704947,425.1564898230945,7.570456442999999
2.2773312243999997,2.208950085,3368.985886970495,425.5662723196434,7.564788147
2.2734875985999996,2.1922547519999998,3369.035886970495,425.9439459430616,7.54798275
2.2549705667999995,2.1840549840000003,3369.085886970493,425.7975986861294,7.5243121109999995
2.2306648298,2.181557907,3369.135886970493,425.33235078274595,7.513794119999999
2.2274385417999993,2.177877642,3369.185886970491,425.2085967741023,7.523273382
2.2366675868,2.167861818,3369.2358869704913,425.43111991546687,7.538881832999999
2.2233126158,2.1452023920000003,3369.285886970491,425.56835863311153,7.548065297999999
2.183623069,2.120286654,3369.3358869704894,425.5557389809143,7.539514700999999
2.1752564356,2.09362365,3369.385886970489,425.5482587838458,7.5201503160000005
2.1657761124,2.073110472,3369.4358869704874,425.51625168210364,7.5532589429999994
2.1508483259999998,2.0503616190000002,3369.4858869704876,425.49742397519657,7.635421718999999
2.1349216311999997,2.033700681,3369.5358869704874,425.46999658594535,7.666617983999999
2.1191190243999993,2.022254025,3369.5858869704857,425.47768032579125,7.587475089
2.1044021876000003,2.009397174,3369.6358869704854,425.4670452156734,7.479213387
2.0893906418,2.0032335900000002,3369.685886970484,425.4901473209054,7.4541531899999995
2.0761256346,1.9884781350000003,3369.7358869704835,425.5034284871291,7.509928122
2.0629723066000003,1.9973176500000003,3369.7858869704837,425.5198645664021,7.543353182999999
2.0504766449999994,1.971115539,3369.8358869704816,425.5285660201348,7.542699677999999
2.039045038,1.9578046740000001,3369.885886970482,425.5250040215308,7.543944776999999
2.0268347788,1.9466813310000002,3369.93588697048,425.5291257627726,7.5338807999999995
2.0182540936,1.951874976,3369.98588697048,425.52103493737195,7.53470628
2.007464641999999,1.9522120470000002,3370.03588697048,425.55380532452926,7.537113929999999
1.999662609,1.95342963,3370.085886970478,425.4938619765925,7.53394959
1.9920280947999998,1.9403182559999999,3370.135886970478,425.4713196139983,7.541000565
1.9857027089999995,1.9222127280000003,3370.185886970478,425.46195664623906,7.554731048999999
1.9794796957999998,1.917404307,3370.2358869704763,425.47304972760594,7.549303518
1.9752079663999997,1.9314030720000002,3370.2858869704764,425.4880610074373,7.5544696469999995
1.9728068635999993,1.9518680970000002,3370.3358869704743,425.50057888824585,7.549661226
1.9733962816,1.9697053439999999,3370.3858869704745,425.52189999417584,7.5417985289999985
1.9741470139999993,1.974520644,3370.4358869704743,425.53294218984837,7.530455058
1.9779410045999994,1.98699915,3370.4858869704726,425.5317718188785,7.527565878
1.9829882839999997,1.9982738310000001,3370.5358869704723,425.5264288209724,7.53023493
1.9878463291999995,2.0578390920000005,3370.5858869704707,425.5479534696797,7.526430843
1.994075546799999,2.098383918,3370.6358869704704,425.5692745756097,7.5340802909999995
2.0003916260000003,2.063472993,3370.6858869704706,425.5785866576746,7.545210512999999
2.0051814228000002,1.985258763,3370.735886970469,425.5434755285775,7.548594981
2.0148975131999998,1.97282841,3370.7858869704687,425.3652229412919,7.5565677419999995
2.0210615845999995,2.0224603950000004,3370.835886970467,425.3727031383604,7.561527501
2.0298966502,2.0740804109999997,3370.885886970467,425.35748831575165,7.563288525
2.0389736874,2.072195565,3370.935886970467,425.4391598551731,7.5482579099999985
2.0459288198,2.076825132,3370.985886970465,425.50047711685716,7.5393702419999995
2.0526357761999994,2.0836628580000003,3371.035886970465,425.52225619403623,7.523300897999999
2.0594668205999995,2.090287335,3371.0858869704653,425.522663279591,7.524676697999999
2.0685717776000003,2.095804293,3371.135886970463,425.536147988592,7.529120532
2.0737462471999994,2.1006815039999998,3371.1858869704633,425.6572559411298,7.531273659
2.0795194414,2.1195093270000003,3371.2358869704613,425.8404444407667,7.529829069
2.090256155599999,2.159992242,3371.2858869704614,425.8770821406941,7.526974284
2.1022585674000003,2.178503631,3371.335886970461,425.5330948469314,7.535504243999998
2.1158834297999998,2.1976410090000003,3371.3858869704595,424.8677135076946,7.555102515
2.1408344244,2.220107823,3371.4358869704597,424.81825261279266,7.577122193999999
2.1699857977999994,2.2424920889999997,3371.4858869704576,425.3523997463173,7.578429203999999
2.1774683042,2.258967294,3371.535886970458,425.7475780485896,7.565730569999999
