Pf,PumpPressure,Time,PumpVolume,Pc
2.5110509724,2.490631377,3118.8858869741343,425.35000811868315,7.564822542
2.5109610085999994,2.484171996,3118.9358869741327,425.33591278135,7.5684340169999995
2.5107283436,2.4882650010000003,3118.9858869741324,425.3621189139369,7.561527501
2.5104894741999995,2.4985559850000003,3119.0358869741326,425.3643578844881,7.557668381999999
2.5110013372,2.506494351,3119.085886974131,425.36364548476723,7.551566709
2.5109299865999994,2.497957512,3119.1358869741307,425.38293116292346,7.552075755
2.5107717743999998,2.4986522910000004,3119.185886974129,425.3814045920932,7.539218904
2.5107624678,2.5132701660000003,3119.235886974129,425.4075598389858,7.540973049
2.5104615543999995,2.5628815140000003,3119.285886974129,425.42877917352706,7.542685919999999
2.5111254252,2.581544241,3119.335886974127,425.4560030200009,7.551229637999999
2.5099155671999998,2.5218414,3119.385886974127,425.47712058315346,7.556677806
2.5099683045999996,2.438502315,3119.4358869741272,425.38003067834586,7.566253374
2.5093044337999992,2.4397405350000003,3119.485886974125,425.28833465713876,7.574391231
2.5104150213999996,2.491704501,3119.5358869741253,425.1769458722206,7.572919125
2.5109361909999994,2.5044512880000003,3119.5858869741232,425.23266570752685,7.563825087
2.5117427629999995,2.501225037,3119.6358869741234,425.326142728036,7.550713713
2.510238196,2.502986061,3119.685886974123,425.3778425934891,7.54275471
2.5090717687999997,2.504561352,3119.7358869741215,425.38150636348183,7.540236995999999
2.5103126488,2.503839057,3119.7858869741212,425.40125001288715,7.542644645999999
2.512403531599999,2.505999063,3119.8358869741196,425.4778838685686,7.542672162000001
2.5110850966,2.507367984,3119.88588697412,425.6239766970291,7.540388334
2.5096239603999995,2.513841123,3119.9358869741195,425.7596379581491,7.539899924999999
2.508963191799999,2.5047333270000003,3119.985886974118,425.6070317608127,7.541000565
2.504617009599999,2.5014658020000002,3120.0358869741176,425.08265468060193,7.557661502999999
2.5070584409999994,2.498060697,3120.085886974116,424.76360137706763,7.577369837999999
2.5160765363999995,2.496925662,3120.1358869741157,425.1016350445921,7.585631516999999
2.5175842056,2.497118274,3120.185886974116,425.6490124586461,7.577321685
2.4970290283999996,2.493795717,3120.235886974114,425.6906369566192,7.565819996999999
2.5002832362,2.482438488,3120.285886974114,425.3553002308949,7.564932605999998
2.5053956617999993,2.468818068,3120.3358869741123,425.3605414574123,7.579467932999999
2.5055445674,2.459249379,3120.385886974112,425.3867984756936,7.57941978
2.4878992537999998,2.451758148,3120.4358869741122,425.39122553110144,7.5391638720000005
2.4814901085999996,2.4472936770000002,3120.48588697411,425.4100023523143,7.470215655
2.47478005,2.444211885,3120.5358869741103,425.4030310121892,7.447356738
2.4684918905999997,2.4423270390000003,3120.58588697411,425.3907675598524,7.522523570999999
2.463115778,2.431719621,3120.6358869741084,425.3767231082136,7.619483076
2.4577799939999996,2.42326533,3120.6858869741086,425.3769775366853,7.623589839
2.4527296124,2.4039559770000003,3120.7358869741065,425.3843559623651,7.578580542
2.4482841597999996,2.4051873180000003,3120.7858869741067,425.38094662084404,7.546572555
2.4446918122,2.408619939,3120.8358869741064,425.377079308074,7.554338946
2.439523547,2.41418505,3120.885886974105,425.38125193501014,7.560261765
2.4363406897999993,2.4158016150000003,3120.9358869741045,425.3255829853982,7.5652077659999994
2.4328321015999994,2.4096242730000004,3120.985886974103,425.38893567485604,7.565510442
2.4303069108,2.4015758430000003,3121.0358869741026,425.360643228801,7.563061518
2.42700617,2.395205889,3121.085886974103,425.387002018471,7.55149104
2.4254860919999994,2.407656879,3121.135886974101,425.3941769013734,7.543463246999999
2.4229298792000002,2.4217588290000003,3121.185886974101,425.40435404024214,7.536941955
2.4202340674000005,2.420279844,3121.2358869740992,425.410409437869,7.540594704
2.4153543068,2.4011562239999997,3121.285886974099,425.39890927094734,7.546668861
