Pf,PumpPressure,Time,PumpVolume,Pc
6.4863217315999995,6.477321431999998,9916.752814977768,424.0614296808204,7.623823724999999
6.486089066599999,6.481964756999998,9916.802814977766,424.0295752361613,7.62956769
6.4867932659999985,6.497807094,9916.852814977765,423.98678036721833,7.635985796999999
6.4863620601999985,6.501556148999998,9916.902814977766,423.9741098293268,7.641681608999999
6.486808776999998,6.490542869999999,9916.952814977765,423.9503970957627,7.634878278
6.486852207799999,6.464079356999999,9917.002814977765,423.96250789101646,7.639734851999999
6.486557498799999,6.437127434999998,9917.052814977762,423.9608795487975,7.635222227999999
6.488397103399998,6.3998088599999985,9917.102814977761,423.94642801160387,7.632897126
6.485716802599998,6.3888299759999985,9917.15281497776,423.9542644085328,7.630111131
6.487063157399999,6.442809488999998,9917.202814977762,423.9166598804129,7.628714694
6.486911149599998,6.529760049,9917.25281497776,424.017973297851,7.620336071999999
6.487168632199999,6.566363207999999,9917.302814977758,424.0620403091525,7.610450949
6.484125373999999,6.498254229,9917.352814977758,424.1497672462009,7.602299334
6.482884493999999,6.4203495539999995,9917.402814977757,424.16681395380596,7.610492222999999
6.4799560172,6.440897126999999,9917.452814977758,424.1501234460613,7.610189546999999
6.478076083999999,6.4360543109999995,9917.502814977757,424.0582747677711,7.614482042999999
6.4746605617999995,6.428989577999999,9917.552814977755,423.9767558854327,7.630572024
6.471666938799999,6.424483832999998,9917.602814977754,423.9946167641473,7.637086437
6.468449957399998,6.414337307999999,9917.652814977753,424.05603579722,7.636611786
6.4649444714,6.420253248,9917.702814977754,424.0606155097109,7.635669362999999
6.458467077799999,6.408091175999999,9917.752814977754,423.9150315381939,7.638434720999999
6.4521199766,6.398763251999998,9917.802814977751,423.7342346661911,7.644061742999999
6.4485648554,6.385534934999999,9917.85281497775,423.6425386449839,7.64958558
6.4489278128,6.380492627999999,9917.90281497775,423.59913314770887,7.644412571999999
6.444559915199998,6.374817452999999,9917.95281497775,423.7828813899836,7.641317021999999
6.4375861696,6.376915547999999,9918.00281497775,424.1635063836736,7.626857364
6.435492184599998,6.377348924999999,9918.052814977746,424.62727860192115,7.612349552999999
6.435374300999999,6.372423560999999,9918.102814977747,424.75912343596536,7.596720465
6.426908397199999,6.371116550999998,9918.152814977746,424.2348990128377,7.592586185999999
6.4127065256,6.360598559999999,9918.202814977747,423.57674344219765,7.596073839
6.413323863399998,6.354689498999999,9918.252814977746,423.65795701037007,7.617453770999999
6.423995431399999,6.346716737999999,9918.302814977742,424.10763389128437,7.620315434999999
6.4247616748,6.339989075999998,9918.352814977743,424.1093640048921,7.619703203999999
6.3883635621999995,6.335655305999999,9918.402814977742,424.0079997017596,7.610003814
6.382515915199998,6.321931700999999,9918.452814977743,423.99934913372124,7.612727898
6.3903955032,6.307300067999999,9918.502814977743,423.9866277101353,7.627208193
6.384613002399999,6.3033721589999985,9918.552814977738,424.0006212760798,7.654875531
6.380297842199998,6.287295935999999,9918.60281497774,424.0025040467705,7.698096288
6.370994344399999,6.2785045739999985,9918.652814977739,424.0422966597472,7.716992900999999
6.366902542599999,6.270827609999999,9918.70281497774,423.95502769394795,7.681662356999999
6.359485182399999,6.268557539999999,9918.752814977739,424.018278612017,7.603826471999999
6.355926958999999,6.266225559,9918.802814977738,423.99822964844566,7.537884378
6.348779490199999,6.2652624989999985,9918.852814977736,424.00718553065013,7.540360817999999
6.343967977999999,6.267353714999999,9918.902814977735,423.99288665053956,7.598213208
6.338371609199998,6.266885942999999,9918.952814977736,424.0057607312085,7.618575048
6.333709002599998,6.266830910999999,9919.002814977735,423.99934913372124,7.611702926999999
